# Delaunay Triangulation Result
# VERTICES 16000
t 13722 6252 6379
t 7098 5255 9384
t 813 5764 5891
t 7984 5609 5482
t 7518 4749 12867
t 8559 4612 13486
t 12597 5639 13734
t 14242 8420 14496
t 6021 6528 15392
t 15004 4623 4115
t 5299 5895 7284
t 5768 5641 5895
t 3483 1 6553
t 839 966 7315
t 5897 5643 5770
t 6151 5897 5770
t 13338 8706 14227
t 5644 5517 6353
t 5224 5097 14362
t 832 1790 6153
t 7421 5646 8636
t 5900 5646 5773
t 5774 1751 6536
t 100 2347 6790
t 4800 5902 5982
t 5435 4886 5902
t 5903 1203 1966
t 5522 695 5903
t 5904 1587 5777
t 1714 5904 6031
t 5021 5402 8953
t 6418 5905 12543
t 5439 5652 5906
t 5693 1461 7217
t 5907 1646 7119
t 5653 5780 7119
t 5908 1717 5781
t 4932 3789 5908
t 3242 1972 5909
t 5909 1972 4639
t 8340 6453 10736
t 5910 7561 8975
t 4730 13212 13593
t 946 12224 12859
t 1630 3753 5912
t 2283 6474 15175
t 4696 4950 5913
t 4643 6040 11628
t 5370 5878 5914
t 5914 5878 5787
t 6042 5915 6169
t 14152 2365 14354
t 5916 1825 2528
t 5408 5916 14441
t 5917 2321 6044
t 8965 4861 2702
t 5918 4452 6934
t 6807 3356 5918
t 5389 5792 5919
t 9271 12268 12882
t 1451 5793 5920
t 6047 4567 6301
t 3932 5667 7106
t 5667 6048 7106
t 5795 5668 6303
t 8190 2389 8825
t 7193 11244 15087
t 7193 5546 11003
t 5218 4964 5924
t 6708 6051 3764
t 6052 8465 11537
t 3346 3219 7068
t 3513 5799 5926
t 4108 44 5926
t 4657 4403 7574
t 5927 4403 5401
t 3151 8063 8571
t 1881 5928 6563
t 15400 6392 34
t 14509 7082 15017
t 1825 5803 5930
t 1512 6397 15032
t 5677 5804 6058
t 2629 1508 6185
t 10698 1600 5448
t 8291 3543 8418
t 2034 1907 5933
t 5933 1907 5425
t 6141 5299 7411
t 7284 5895 11562
t 5681 5808 5935
t 3845 5028 10910
t 5442 5809 7093
t 8426 8917 9425
t 10055 3918 11323
t 7280 7026 11704
t 5049 5938 7457
t 834 1469 7656
t 8352 5558 13803
t 13445 6955 14636
t 7232 6597 7867
t 7740 7359 2615
t 5814 5941 15053
t 702 4386 10735
t 5561 5815 9338
t 612 739 7719
t 9631 5054 10220
t 6070 12552 13060
t 5817 5944 8191
t 5944 7683 15193
t 843 7429 8450
t 6707 6418 12781
t 5345 3821 7310
t 3491 5946 6454
t 7049 5947 12130
t 6922 1461 7049
t 5948 773 269
t 5821 5948 15762
t 5949 13496 14689
t 11219 6457 13124
t 8871 8744 11578
t 6077 10562 11284
t 7513 7387 14878
t 9058 11703 12465
t 5571 5825 5952
t 5952 5825 13102
t 5953 5445 5572
t 5953 5572 5064
t 5954 2913 5827
t 5065 5319 6977
t 3269 3396 8329
t 3208 5955 6143
t 5829 5702 5956
t 5575 2654 9488
t 5957 724 5322
t 8290 7651 10826
t 1513 3082 6942
t 3090 1940 12226
t 13037 15283 15410
t 171 425 6213
t 5038 8703 12641
t 5452 1241 6181
t 4477 4350 15270
t 8978 2525 9359
t 7613 2996 10756
t 1979 10248 10375
t 4076 4711 6090
t 2229 2661 5963
t 5964 5202 4694
t 5583 5964 6405
t 3170 2789 11995
t 5584 5838 5965
t 4642 5966 9596
t 3172 5966 9088
t 5967 5713 3003
t 5840 5967 7618
t 4129 6222 7746
t 5968 6222 6603
t 4754 5715 5969
t 5969 5715 6096
t 1945 6224 7765
t 5970 6224 15135
t 5116 5844 7495
t 5971 5844 4662
t 5845 5972 6025
t 5718 5972 6099
t 4096 3461 5973
t 5973 3461 3588
t 3171 5974 6101
t 5974 3017 12863
t 6229 5574 10824
t 5193 5066 5975
t 5976 6992 13583
t 5341 5468 6103
t 2138 5852 10224
t 5977 5979 10351
t 6994 5597 12073
t 3301 2985 5978
t 2677 5977 10351
t 5979 5977 5852
t 9409 9282 9536
t 13396 3698 2809
t 5854 8946 13150
t 4716 3949 5981
t 5982 3276 4800
t 4505 5982 6236
t 11536 3316 3951
t 4586 8829 15340
t 5984 1503 5857
t 6456 4841 5019
t 5985 3296 6112
t 2684 5985 6112
t 12388 6235 8018
t 9275 8198 9656
t 5606 10073 15292
t 12738 11558 2436
t 5734 6115 6756
t 7796 1672 1037
t 1671 5862 5989
t 6840 9037 9291
t 15259 9000 5990
t 1065 938 9000
t 5864 5737 8162
t 2187 3965 5991
t 6119 4722 6246
t 5992 5865 5357
t 653 4336 5993
t 762 6120 15534
t 6115 5607 6121
t 5861 4845 5994
t 4725 5868 12284
t 11087 6249 11341
t 9022 8768 10207
t 9022 1870 1743
t 5997 4046 5443
t 5062 1044 6505
t 5998 5255 5890
t 5998 5744 7479
t 8599 8345 8726
t 6845 5618 5999
t 14462 8373 6127
t 2037 1555 14165
t 3815 6001 8198
t 6001 3815 3688
t 6002 409 536
t 6002 536 6129
t 6003 5699 5876
t 7060 6679 5677
t 5877 5750 6004
t 8221 7840 13551
t 411 5787 8765
t 5787 5878 6168
t 6006 1581 1707
t 71 5986 15944
t 4116 3227 8047
t 15390 3729 15517
t 6262 6783 9571
t 6142 5860 6904
t 5882 6009 6263
t 12089 11606 12216
t 4909 5121 15020
t 5375 2115 6010
t 12789 12408 5504
t 4026 6265 6969
t 6012 1051 5885
t 6139 9568 12784
t 6267 11468 13935
t 7333 3328 13935
t 6403 5887 6014
t 6014 5887 6141
t 6142 6015 5860
t 6269 5634 7031
t 6016 5635 5762
t 1938 1745 9218
t 5636 6229 10824
t 5763 6229 6760
t 782 7603 10395
t 5510 5637 6780
t 6019 812 2590
t 5892 6019 13375
t 1309 1576 11072
t 12724 12470 5512
t 15131 15004 15646
t 15773 15392 6528
t 15660 6022 7538
t 4871 4998 15787
t 5769 6553 15874
t 6023 5769 5896
t 6350 10238 10619
t 10492 6096 11508
t 8004 4575 8131
t 6734 6480 9922
t 5092 5727 15056
t 6280 6026 6407
t 5646 5900 6027
t 9961 9834 13538
t 5520 5647 6028
t 2474 2601 13435
t 5474 5601 6029
t 12633 11109 12760
t 13148 7084 13275
t 1712 6157 7719
t 5904 3765 6031
t 3373 6031 6539
t 9229 9102 11146
t 3515 5524 6037
t 4077 252 7598
t 12509 7632 13078
t 6034 122 1773
t 1138 8066 9532
t 4424 10476 10730
t 4678 4424 10095
t 2607 3877 11007
t 10753 6036 12803
t 5524 6032 6037
t 15849 15722 15975
t 12605 1049 5911
t 5911 6165 6546
t 1200 1454 12183
t 7055 1326 14388
t 4823 5913 6040
t 4643 4516 6040
t 4955 5463 6676
t 2288 919 6352
t 2365 5915 14354
t 5032 6042 6169
t 3163 3036 6043
t 1639 1571 15203
t 2702 5917 8965
t 15731 365 6044
t 4452 5918 6045
t 6045 5918 3356
t 14808 382 14554
t 10853 9583 11739
t 11954 11827 12335
t 1578 6091 6218
t 10931 6937 11312
t 6175 10849 11312
t 1936 5541 9509
t 10779 6049 15859
t 11117 6685 11654
t 3293 5542 6050
t 6581 5924 6835
t 3745 6051 6200
t 8465 3258 11537
t 8362 3219 8616
t 6053 5164 13632
t 845 2838 13632
t 6689 6435 5960
t 5960 7832 15337
t 11033 3405 3659
t 6055 1881 15478
t 12096 7326 12604
t 12937 8606 6828
t 5168 2274 6057
t 6184 4602 750
t 5931 6058 6185
t 6058 5931 3518
t 2527 4178 13535
t 8242 3840 12392
t 665 1554 10797
t 510 6060 9146
t 12832 12070 11562
t 6061 5934 1958
t 6062 5681 5935
t 15409 6062 15790
t 8790 1506 9293
t 10971 4934 11601
t 6064 5737 5864
t 3537 3410 9439
t 1935 12010 12518
t 11756 11629 11883
t 5939 6066 6193
t 6066 5939 13445
t 583 5940 6194
t 5962 6889 10756
t 4132 1337 11751
t 6068 7592 15560
t 12168 6704 15815
t 14200 68 4512
t 12425 6490 12552
t 5943 6070 14838
t 6558 5673 10863
t 6198 6071 5673
t 11765 11146 6032
t 5651 6072 13416
t 4202 5057 11002
t 1500 2603 9339
t 6795 4079 13527
t 1025 1522 15684
t 3059 3749 6075
t 6075 3749 10920
t 4655 6711 14512
t 464 2963 12108
t 8744 5950 13891
t 11284 5823 11411
t 6624 4809 6751
t 4301 6078 7895
t 1507 5608 14499
t 15134 5481 2650
t 6080 6130 6207
t 4606 4860 6080
t 2913 5954 6081
t 5319 6081 6977
t 6143 5955 8329
t 6082 5955 3335
t 12265 4811 15074
t 5491 4094 6464
t 15835 4901 15961
t 5703 851 6338
t 3336 6085 6842
t 6085 3336 1640
t 5959 6086 13672
t 6086 5959 12783
t 7484 8721 15087
t 11130 625 15864
t 9105 6088 328
t 11169 5961 15694
t 6089 2360 6381
t 5962 620 6889
t 6090 4711 5963
t 2303 4203 6090
t 6091 5329 5837
t 12905 8205 15826
t 6092 5584 5965
t 9833 6092 11741
t 9215 4769 9342
t 4261 6093 10993
t 5713 10044 10171
t 5840 844 6094
t 6476 5968 6603
t 6222 6095 6349
t 10364 8186 13666
t 3977 4104 6478
t 2453 2326 6351
t 13280 5243 2235
t 10577 4535 10704
t 5972 5845 6099
t 9669 6099 6480
t 4646 5281 6100
t 5211 1389 6100
t 3298 6101 7439
t 2723 2850 6101
t 5574 5975 6102
t 2292 2419 6483
t 5976 6103 13596
t 6103 5976 5849
t 2158 6104 6485
t 12822 6868 6233
t 15620 11946 6105
t 10733 6232 11552
t 2804 2677 7376
t 4072 1921 10351
t 3256 2621 6602
t 14 6107 8570
t 10545 1962 11167
t 6108 1962 1708
t 5054 6109 12506
t 5728 5855 9758
t 7552 6705 7679
t 15848 12205 736
t 6111 868 2666
t 318 995 12003
t 3296 3739 6112
t 7496 284 10230
t 15759 266 139
t 11942 5859 6113
t 1818 4209 6114
t 4319 1166 6114
t 1037 5988 7796
t 5734 5607 6115
t 12468 349 12595
t 1290 909 6116
t 6587 6018 10268
t 10143 10014 10268
t 6118 2187 3711
t 2521 1632 6118
t 5992 6119 6246
t 1928 8256 9018
t 5993 6120 6374
t 6247 4336 11722
t 5988 6115 7669
t 5607 5994 6121
t 5741 5614 6122
t 6122 10579 14316
t 10716 12493 13807
t 8641 8175 10461
t 6124 4554 5189
t 6251 6124 8604
t 7606 6125 13849
t 7606 7352 15118
t 8218 6083 13918
t 6253 5872 8472
t 1555 6000 7992
t 4641 6127 14764
t 1199 1072 8419
t 6255 5752 7817
t 409 6002 8223
t 8223 6129 11091
t 6003 5876 6130
t 6130 5876 5622
t 13885 1237 14638
t 12098 297 14819
t 5717 5590 10632
t 5590 5209 6676
t 7944 5752 8071
t 2672 1327 6768
t 7037 6904 7545
t 4243 6261 10814
t 11355 6135 11962
t 889 5634 6269
t 6136 1817 2071
t 6009 1041 6263
t 6840 6899 12976
t 1671 5989 6137
t 4280 5884 9230
t 6138 12281 12911
t 6715 6139 5323
t 9568 6012 12784
t 6140 3582 3709
t 5499 3201 7537
t 6403 6014 15913
t 5768 5299 6141
t 5860 5754 6904
t 7031 5634 7037
t 1612 3208 11631
t 3396 6143 8329
t 6229 6017 7921
t 6144 7606 13849
t 6526 6399 15924
t 6145 2335 2208
t 12088 2452 5755
t 6146 8422 9692
t 6147 534 26
t 6147 6401 7258
t 6021 6148 6528
t 6148 6021 5894
t 10438 5252 15157
t 6276 6403 15913
t 4246 6472 6726
t 6150 4246 3126
t 5075 4694 6532
t 6151 4694 5897
t 6025 6152 7877
t 4321 4575 6152
t 1790 5899 6153
t 4335 3700 7296
t 1271 6154 6535
t 5138 5011 9707
t 4799 735 15044
t 13520 13012 14450
t 4673 6029 6156
t 5601 4927 6156
t 6030 6157 11242
t 10481 6157 10861
t 6158 1968 3119
t 1494 6167 14215
t 6558 5656 6685
t 5437 5529 13162
t 2899 6033 13078
t 1649 4890 12443
t 630 757 15362
t 15742 12707 1265
t 1770 5090 10603
t 6162 5090 6035
t 6163 3641 1972
t 11261 6163 1972
t 8032 10616 13751
t 9207 6580 9334
t 922 311 6165
t 6673 6038 5911
t 6039 6166 12068
t 7485 5112 5493
t 5543 6412 11821
t 1621 1494 14342
t 5878 6005 6168
t 8765 8638 665
t 10156 10029 14608
t 4905 5032 14608
t 2782 3290 15920
t 13410 6170 3290
t 6003 6425 10489
t 6298 6171 6552
t 6172 4452 6045
t 6172 6045 1
t 8563 6046 12501
t 6173 6046 6300
t 7443 4948 7697
t 6175 270 5921
t 6048 6175 7106
t 6055 6182 8698
t 3908 6430 6684
t 610 5579 9352
t 6976 5669 7070
t 6178 5670 2602
t 3821 5726 6178
t 5822 6179 6306
t 1734 3512 6179
t 6180 718 2203
t 6434 7449 10076
t 6308 1241 5960
t 6308 5960 6435
t 10906 6182 15478
t 10240 9986 11033
t 6310 1939 6511
t 13370 5495 15275
t 1571 6057 15794
t 1613 4602 13042
t 6185 1508 5931
t 7314 723 14842
t 2443 13281 14693
t 3162 2146 13789
t 13871 6187 15396
t 9362 8981 9616
t 6188 5934 6315
t 3394 12324 12451
t 11971 5808 14901
t 6189 5808 5681
t 6013 3328 11321
t 5061 4934 6190
t 7588 6124 9432
t 6191 5189 3838
t 10232 4066 6192
t 6192 4066 291
t 5685 5939 13803
t 5376 1481 8718
t 583 6194 7016
t 10385 10755 15948
t 5307 1077 9719
t 10641 7051 15216
t 956 6195 14708
t 823 5307 9846
t 6197 2980 4205
t 10682 6324 11871
t 11781 371 15341
t 8082 8209 8993
t 11384 365 13403
t 7320 4640 12273
t 6200 4964 5091
t 3364 3745 6200
t 4382 4509 6201
t 10030 10284 13146
t 15238 6873 6202
t 3825 3749 6873
t 14512 6076 15324
t 6330 6203 6076
t 917 8150 11093
t 6331 4173 6204
t 8911 3412 3285
t 7132 6878 7259
t 14753 6206 5608
t 657 784 6206
t 4606 6080 6207
t 6130 5622 6207
t 1643 5446 6208
t 8242 4178 14439
t 1615 4746 9726
t 6209 4746 3009
t 12138 1511 13804
t 11841 1638 5745
t 851 6084 6211
t 6338 6211 6512
t 15718 11785 1990
t 13813 9484 14848
t 6213 425 6340
t 679 552 15029
t 13578 2769 6339
t 5325 229 6214
t 6215 2652 3376
t 12671 6342 13111
t 2360 6089 6216
t 6216 6089 620
t 1709 1963 11357
t 2468 8771 13598
t 7189 6218 7443
t 7824 7697 15191
t 5965 6219 6600
t 6092 5965 6600
t 5404 5277 6220
t 6220 7295 7549
t 2876 5670 6221
t 7745 6221 8326
t 5968 6095 6222
t 6349 3621 13724
t 6223 5969 6096
t 10365 6223 10492
t 4231 5970 15135
t 4484 1955 7875
t 6225 919 2161
t 6225 6549 7330
t 1087 4755 9722
t 7623 5771 9414
t 2993 3755 6227
t 6227 3755 3882
t 14380 6192 37
t 1112 858 6228
t 5763 6017 6229
t 8241 3139 9046
t 5722 8516 14345
t 7500 6230 5722
t 5469 5596 6995
t 2422 6231 13965
t 4063 6105 6232
t 6603 4129 9463
t 1286 1413 7120
t 6104 13076 13330
t 5980 6234 6615
t 7889 6983 12888
t 5772 6235 10913
t 3627 2089 12388
t 10392 4505 13601
t 5982 5902 6236
t 12333 6110 14330
t 4840 13602 15213
t 6238 11876 15853
t 11749 6238 15756
t 892 511 6239
t 6493 5514 1603
t 10672 325 5645
t 10672 5645 10799
t 785 7511 8400
t 2073 1039 6241
t 4369 4850 6242
t 5129 6242 6496
t 6243 1671 3576
t 3449 296 6243
t 6780 5637 13864
t 3158 3031 6244
t 5743 6245 9940
t 6245 5743 1759
t 4214 5865 6246
t 6246 5865 5992
t 6910 7291 11849
t 5993 4336 6247
t 6115 6121 6248
t 6629 12877 13258
t 9569 9696 14570
t 4725 10960 12538
t 1870 6377 8384
t 11221 180 11348
t 6251 4554 6124
t 4173 6331 8785
t 15242 2461 1143
t 5871 6379 12541
t 4536 5872 15946
t 4094 6253 13918
t 6254 1428 4248
t 4121 3968 6254
t 7690 6641 8546
t 6128 6255 6382
t 1633 7140 15475
t 4478 916 7013
t 6437 1177 10108
t 10130 7072 15779
t 6824 11123 14946
t 5496 4353 11123
t 12306 5497 12899
t 10831 5971 10958
t 1327 6133 6260
t 7944 6260 6133
t 3989 6261 8675
t 8294 2960 8421
t 6008 6262 6904
t 5754 6008 6904
t 6263 1041 6136
t 6263 6136 5882
t 8910 3409 3270
t 730 6391 7407
t 1304 1431 15907
t 9441 4026 6969
t 5323 6139 6266
t 12784 6266 6139
t 6630 5753 5626
t 5118 7156 13612
t 5553 5680 6268
t 6649 6268 14658
t 6142 6904 7037
t 15879 133 6
t 5803 5676 6270
t 1359 4406 7313
t 4345 7352 14696
t 6971 5213 6271
t 6399 6272 6653
t 12086 11832 15924
t 5130 8168 9438
t 6527 6273 8041
t 8052 177 15639
t 26 153 6274
t 6275 3735 5894
t 3326 3580 6275
t 7038 4029 15533
t 15157 6149 15533
t 14612 10294 6658
t 3888 1855 6277
t 6278 4694 5202
t 6786 4821 7040
t 4628 4374 11881
t 8271 8525 11320
t 2552 6026 13346
t 6407 6026 8907
t 1906 1525 13920
t 6662 6154 6281
t 2347 5901 6790
t 14958 5139 15932
t 5347 5308 6283
t 6283 5308 12887
t 1585 4252 10227
t 4887 1839 6284
t 4008 5289 6285
t 1079 6285 11314
t 11511 11384 11638
t 5452 6181 6562
t 6455 3950 7344
t 2807 1141 7725
t 6288 5526 6161
t 6230 1265 8516
t 6289 3934 5471
t 4297 5344 14202
t 7687 3895 10644
t 6925 4131 7052
t 6291 6164 6199
t 6164 6291 9207
t 8414 8160 8795
t 6546 311 565
t 6293 1326 6166
t 6674 945 8165
t 6167 6294 6412
t 6294 6167 1494
t 7910 6132 9870
t 9997 6676 6041
t 4187 5788 6296
t 1476 1095 6296
t 6805 5662 6932
t 4856 4983 6297
t 6130 6171 6425
t 5804 5677 6679
t 5642 5769 6426
t 1 6045 15874
t 6554 5919 11379
t 6300 5919 6173
t 6174 6047 6301
t 4567 4440 6301
t 12630 3551 12757
t 10214 9960 10341
t 6303 5668 5922
t 4543 4670 6303
t 5288 5161 6304
t 2785 6431 7706
t 6305 6686 8210
t 3257 3313 8210
t 6560 6433 6306
t 12426 5822 14512
t 3219 3346 6307
t 337 83 6307
t 6181 6308 6435
t 6308 6181 1241
t 4779 2897 9079
t 2897 5015 7071
t 6183 6310 6511
t 9368 9092 15525
t 6170 5535 6311
t 6438 2401 5295
t 14715 5169 6312
t 14461 6312 14588
t 7202 5678 8257
t 12644 7329 12771
t 1780 5552 6441
t 15903 764 30
t 6188 6315 12197
t 6061 1958 6315
t 297 6131 6316
t 3599 9999 14638
t 11309 6140 14062
t 10051 6317 11986
t 10624 3536 13115
t 3538 4427 6699
t 8346 37 8473
t 6319 291 8346
t 5421 8464 14339
t 4923 86 13826
t 202 6321 6575
t 5940 202 6575
t 335 3658 6322
t 6322 3658 462
t 2093 1839 9719
t 7973 10607 12295
t 6197 6324 10682
t 4205 2514 6324
t 10136 6579 5274
t 5274 4893 10136
t 5524 6072 6326
t 13924 6326 7683
t 6327 4964 6200
t 6327 6200 6051
t 3915 6201 6455
t 6710 6583 9395
t 6329 5185 6582
t 5185 5312 6582
t 15147 15324 15451
t 11471 10751 15451
t 7334 6251 8150
t 8785 5047 4173
t 6459 1163 10582
t 6332 1163 6116
t 6333 911 2337
t 10396 3480 530
t 14640 5495 6334
t 492 746 13370
t 14693 2570 2443
t 5827 6335 13281
t 10320 4451 15647
t 4620 6336 14377
t 6337 1511 6210
t 11899 4348 4602
t 7524 7270 5830
t 851 6211 6338
t 6339 2769 2500
t 1388 6212 8722
t 6340 552 6213
t 552 6340 15029
t 5325 6214 13420
t 610 1368 6341
t 2779 6215 6342
t 13111 6342 15397
t 75 4810 8099
t 15568 6343 6508
t 439 8334 13979
t 11185 11058 13262
t 6345 4313 12270
t 14810 12778 6809
t 6302 6346 11446
t 3805 3678 6346
t 6347 2410 6220
t 1902 6347 9454
t 9159 2809 1916
t 6475 6348 8083
t 3621 6349 6476
t 6095 5968 6349
t 6350 2236 6731
t 11381 7952 10619
t 14627 6097 6351
t 1066 1193 14500
t 6352 919 6041
t 5463 1300 6606
t 6226 6353 9722
t 6353 6226 5898
t 4009 4519 6354
t 6354 4519 3120
t 6355 985 2196
t 1307 1180 6355
t 5236 6356 9765
t 6356 5236 3182
t 7881 9347 13075
t 2109 1728 6357
t 1142 1269 6358
t 2031 1904 6358
t 6486 6994 14232
t 4190 12073 13216
t 5215 6995 8264
t 8250 2802 14669
t 900 8867 14158
t 2644 2390 8697
t 7891 14235 14489
t 6489 6362 12515
t 5435 4800 12379
t 4800 3276 12379
t 13094 6237 13602
t 4291 1329 6832
t 5095 6329 6619
t 1588 6365 6582
t 1730 765 6366
t 638 6239 6366
t 4970 647 6420
t 13659 3192 13786
t 11939 14391 14772
t 13500 11431 13754
t 5002 5129 6496
t 6242 4850 6496
t 6370 8656 8783
t 6586 1671 8783
t 6018 6244 6371
t 6018 6371 13864
t 11965 10075 13362
t 3711 6064 11196
t 1819 1928 6373
t 9018 5843 531
t 1435 6374 15026
t 653 5993 6374
t 6115 6248 7669
t 5353 5480 12750
t 6521 2713 14697
t 5499 6376 14189
t 5996 6250 6377
t 5697 5570 8404
t 6699 5316 7715
t 7733 7014 13722
t 6 4853 6379
t 750 4348 14568
t 5745 241 6380
t 10628 710 10755
t 6089 6381 6889
t 6128 6382 8071
t 6382 6255 6509
t 15202 7708 1237
t 6693 4742 10376
t 6056 6384 9600
t 12683 2066 14763
t 4734 6258 6385
t 4861 5496 11123
t 6386 4662 5448
t 12814 3392 13026
t 6387 1327 6260
t 1327 6387 6514
t 8040 6523 10968
t 3975 11708 15263
t 6388 10714 11708
t 5098 5881 6523
t 8295 6146 12749
t 12851 10947 15797
t 730 6264 6391
t 3270 3397 6391
t 5196 6265 15781
t 6392 6265 34
t 2320 6266 6393
t 7019 289 14840
t 6267 6503 6630
t 405 532 6394
t 1069 1323 6522
t 1323 1998 6522
t 6523 6389 11835
t 6396 6389 168
t 1825 5930 15667
t 6397 5930 5041
t 6906 6779 11144
t 4218 6398 11732
t 1448 1321 8050
t 6526 2335 6272
t 8168 8676 9438
t 12597 6020 12724
t 6401 6147 6274
t 4977 7639 7893
t 3862 3735 6402
t 6402 3735 6275
t 6276 6149 6403
t 6403 6149 5887
t 4891 8389 9661
t 4753 4880 11043
t 6405 4694 4948
t 6405 4948 5583
t 1594 2864 6406
t 15309 10556 15436
t 7550 6113 14235
t 7383 6280 6407
t 6154 6408 6535
t 6281 1398 6662
t 6409 2005 5012
t 6409 5012 735
t 5474 6029 6537
t 6410 6029 4839
t 6411 866 10354
t 12037 11369 12639
t 8773 6158 8900
t 14088 6167 6412
t 11257 5910 11527
t 6413 5910 3896
t 1141 6287 7725
t 1141 2172 6414
t 8574 8447 15995
t 6669 6542 10929
t 5781 5527 11619
t 11120 11247 11374
t 4911 6671 10876
t 4639 1972 12023
t 13670 6418 4023
t 5275 5905 6707
t 4730 5238 13212
t 6419 6038 6292
t 6420 647 10025
t 1199 8419 11687
t 6421 7301 13961
t 1206 2983 6421
t 5425 5406 6422
t 6422 5406 411
t 6423 4060 6296
t 1095 968 6423
t 5789 6297 12788
t 4983 7015 11137
t 6171 6298 6425
t 6425 6298 10489
t 6045 3356 15874
t 15621 15367 6426
t 6935 2744 5538
t 5538 2236 6935
t 5920 7951 14937
t 7951 5920 5793
t 6429 3805 6556
t 3805 6346 6556
t 6176 6430 6817
t 4542 4669 6430
t 15479 2245 6304
t 5161 1896 15479
t 7829 6348 9282
t 5980 6432 6856
t 6330 6076 11718
t 9227 5822 6306
t 6434 210 6180
t 4616 6434 10076
t 6943 6689 14706
t 6816 6181 6435
t 6436 3913 4421
t 4906 2135 6436
t 6588 6257 3590
t 415 1177 6437
t 1444 6311 6438
t 2401 6438 6805
t 11396 9110 14012
t 4234 4107 13316
t 6821 6694 6567
t 5678 5424 13152
t 5552 6314 6441
t 2288 792 6568
t 7538 4744 13134
t 6442 4744 2379
t 6189 5877 15028
t 6443 7586 14511
t 7982 10209 11098
t 11411 10305 14780
t 14759 6826 4681
t 11706 10307 12734
t 6446 37 6192
t 6446 6192 6319
t 8464 6320 8591
t 6447 6320 5548
t 6448 6067 6702
t 6321 5813 6575
t 335 6322 6449
t 2481 2989 6449
t 8608 6195 14962
t 6323 4887 10607
t 11536 3951 11663
t 13568 5983 6578
t 9098 6071 7447
t 6452 6071 6198
t 8340 5923 11257
t 5021 5783 6453
t 3821 6454 15067
t 6454 3821 2602
t 6455 6201 6328
t 5017 6455 7344
t 4638 5984 6456
t 4841 6456 6964
t 2203 6687 11092
t 9481 12680 13750
t 5809 5936 7093
t 11728 5936 9171
t 9380 3791 10328
t 12084 9165 12211
t 2904 13100 13737
t 8939 5863 9066
t 7789 6715 7916
t 6437 6461 6564
t 1814 2062 11882
t 6462 11757 11884
t 6717 5086 9808
t 6463 4832 2673
t 4094 13918 14312
t 14312 12265 15074
t 9937 4560 10882
t 6762 7397 10882
t 2246 6466 6720
t 6466 2246 12659
t 5578 5451 6467
t 2751 6467 13759
t 9134 9007 8880
t 15610 1622 15845
t 6469 3376 5453
t 5072 4731 14297
t 4810 6343 6470
t 10788 413 5559
t 6217 8207 11230
t 8207 6217 12525
t 6472 4246 6150
t 3865 3992 6472
t 12246 1096 969
t 11995 6473 12122
t 15175 3245 2283
t 10 5150 6474
t 6234 5980 7889
t 6432 6348 6475
t 6476 1088 3621
t 10028 10286 12445
t 6477 2236 5262
t 6604 4754 6350
t 5230 5357 6605
t 4976 4849 6478
t 1300 6352 6479
t 6479 6352 6041
t 6099 5845 6480
t 9795 6734 10049
t 3974 4101 14930
t 5027 2485 6481
t 1053 1180 10995
t 6609 1688 10995
t 6737 6483 9173
t 10062 4685 13254
t 5780 5653 6865
t 4706 5087 7812
t 5850 6485 15177
t 953 1396 15375
t 6359 6486 6740
t 4190 4317 11679
t 2048 3183 6487
t 6487 3183 1391
t 2748 2367 8443
t 6488 6869 12825
t 12261 8399 6362
t 6489 1708 14107
t 11062 10935 13655
t 5689 1078 13394
t 7721 3615 7848
t 4250 4037 6491
t 5186 5349 10538
t 5222 6492 14289
t 6366 6239 6493
t 4010 5514 13898
t 12830 8628 8501
t 8452 7115 4755
t 6495 1818 6114
t 1270 6495 14264
t 4850 6369 6496
t 6496 6369 5104
t 1165 5481 14243
t 804 931 7094
t 13100 6460 13737
t 686 872 6498
t 6124 5189 9432
t 10625 9355 12868
t 4595 4722 6500
t 6500 4722 1819
t 422 6501 6755
t 1778 419 6501
t 6375 6629 7542
t 5994 4845 6502
t 1802 6394 6503
t 6267 6630 11468
t 9826 1997 10080
t 8175 6123 10461
t 8289 5062 10194
t 5997 5443 6505
t 13872 7395 13999
t 7014 5236 7286
t 10449 11010 12561
t 1382 1509 8158
t 7650 493 15568
t 4810 2017 6508
t 6514 7944 8038
t 7526 6510 15967
t 3665 663 10837
t 6511 5929 9727
t 6183 9854 13874
t 5703 6338 7524
t 3794 4647 12227
t 2108 5321 13280
t 6513 5321 4559
t 6895 6514 8038
t 6895 6768 6514
t 7138 7011 9417
t 5245 7646 9544
t 4590 5881 6516
t 6516 5881 5098
t 9057 8930 12241
t 6009 11860 13105
t 9253 603 9418
t 6518 603 2889
t 5450 6461 7916
t 3137 3264 15527
t 670 543 8044
t 5757 2193 6520
t 6376 6521 14697
t 4864 6521 7537
t 1871 1617 7030
t 6522 1617 6395
t 6389 6523 6650
t 13881 6777 14008
t 4660 2147 6651
t 5508 6524 9941
t 6398 6652 11732
t 6525 260 8536
t 6526 6272 6399
t 9634 2335 6526
t 11580 6517 11987
t 8930 6400 12241
t 15131 5104 6623
t 3735 7544 12591
t 5352 6529 9444
t 10581 10327 15292
t 4998 6022 15787
t 8808 6530 15660
t 4904 5285 14786
t 11170 2109 11424
t 4694 6151 6532
t 6532 6151 5770
t 2049 5709 9900
t 7741 6533 11359
t 452 6153 6534
t 6534 6153 5097
