# Delaunay Triangulation Result
# VERTICES 1024
t 990 548 814
t 319 749 990
t 991 322 368
t 991 368 240
t 210 430 992
t 740 689 992
t 993 926 929
t 961 862 993
t 762 975 994
t 724 994 1007
t 36 762 995
t 815 515 995
t 614 13 1004
t 684 10 996
t 997 635 776
t 904 554 997
t 710 983 998
t 619 513 998
t 28 935 999
t 999 935 348
t 631 663 1000
t 157 307 1000
t 937 969 1001
t 1001 969 713
t 662 475 1002
t 502 156 1002
t 454 907 1003
t 1003 907 553
t 13 996 1004
t 1004 996 5
t 514 830 1005
t 34 63 1005
t 64 755 1006
t 1007 866 930
t 994 16 1007
t 920 984 1008
t 912 250 1008
t 201 704 1009
t 62 82 1009
t 41 137 1010
t 1010 137 552
t 749 958 1011
t 84 781 1011
t 21 980 1012
t 309 648 1012
t 1013 949 981
t 1013 981 701
t 455 918 1014
t 1014 918 23
t 521 745 1015
t 379 7 1015
t 579 26 1016
t 889 504 1016
t 476 967 1017
t 1017 967 532
t 1018 259 387
t 1018 387 355
t 820 788 1019
t 1019 788 470
t 1020 151 499
t 467 306 1020
t 1021 465 957
t 1021 957 296
t 878 516 1022
t 1022 516 287
t 191 304 1023
t 272 208 1023




