# Delaunay Triangulation Result
# VERTICES 6000
t 1051 920 3156
t 1052 428 974
t 1052 2105 2973
t 4451 708 5576
t 5231 897 819
t 1054 898 2817
t 2817 506 1054
t 3550 3472 3940
t 298 376 1055
t 1056 3154 5376
t 566 1017 4682
t 3673 979 4141
t 2694 979 3673
t 1058 4580 4853
t 4853 3112 1058
t 850 565 1114
t 513 435 5593
t 3451 280 4974
t 5052 1536 1138
t 3465 983 1685
t 4524 3932 827
t 1950 1062 2184
t 1950 984 1062
t 1836 989 2437
t 521 1609 3626
t 3029 2951 3107
t 389 77 2951
t 675 987 1065
t 1503 1065 3810
t 1611 1066 1689
t 1143 987 675
t 1063 2565 4662
t 3738 521 4573
t 1316 1152 5122
t 756 834 5432
t 2472 494 5049
t 1069 4237 4315
t 958 1226 5437
t 668 590 3199
t 4306 4774 5541
t 4474 759 1149
t 757 2595 4569
t 723 1421 5563
t 1073 876 1229
t 1500 1344 3981
t 996 918 1230
t 444 926 2776
t 841 990 1848
t 1629 762 4309
t 348 3883 4064
t 1285 920 4351
t 4811 297 5219
t 2705 3641 5279
t 1078 2014 2869
t 2092 821 2869
t 4600 3285 1079
t 4522 2193 5833
t 2482 972 3752
t 660 1080 1704
t 2839 2683 4944
t 1081 925 1003
t 2096 670 5559
t 834 756 1926
t 907 620 1219
t 854 1083 4818
t 1084 256 1006
t 18 1292 5940
t 2912 2834 3888
t 2022 4574 5641
t 1008 1086 5976
t 1398 141 4967
t 1165 1087 23
t 4739 2109 1891
t 4124 1005 5455
t 4890 308 5089
t 2535 556 2891
t 551 629 1557
t 424 502 2772
t 1126 502 3318
t 3729 1445 3885
t 5834 2689 2611
t 1526 917 2830
t 1125 1950 2184
t 859 1015 1093
t 3534 1093 1015
t 1250 1094 1406
t 346 89 1406
t 619 853 1095
t 931 276 1095
t 1580 1892 2200
t 731 653 3202
t 4290 1763 4368
t 2918 891 1175
t 2267 1443 2813
t 1024 868 2963
t 908 709 5999
t 825 227 5787
t 300 2327 2406
t 2406 1022 3624
t 5599 4013 1101
t 4897 296 5417
t 2813 1102 790
t 478 1102 1677
t 180 2351 2429
t 573 873 1181
t 948 1026 5860
t 5552 5645 5706
t 3696 328 4085
t 1105 792 718
t 883 3187 5059
t 1663 1106 2874
t 1107 959 1029
t 725 803 2039
t 2213 952 5912
t 1732 4460 4772
t 645 1499 2123
t 953 1031 3022
t 3382 3460 4396
t 3616 3918 5616
t 5829 61 217
t 510 295 1189
t 1112 176 2764
t 1190 705 549
t 1028 950 3724
t 4504 1222 910
t 1114 5437 5901
t 368 290 1270
t 469 5846 5923
t 24 1046 3292
t 1431 1592 4503
t 957 832 1191
t 1117 832 676
t 1459 52 5511
t 1040 1118 2522
t 873 1103 1181
t 1431 1353 2585
t 561 886 1649
t 1727 1120 886
t 1121 449 472
t 839 24 1954
t 1809 1824 1887
t 888 1200 1730
t 967 1045 1123
t 187 733 3525
t 1038 4581 5253
t 5561 1280 5638
t 1673 1248 1985
t 1950 1125 2028
t 1365 1246 4667
t 3438 1090 4667
t 971 1984 4416
t 3038 2414 5352
t 1099 1255 4093
t 1856 1778 1363
t 1129 353 973
t 1101 9 5599
t 4480 970 3700
t 662 584 3040
t 1020 1254 2963
t 552 117 5961
t 2775 1711 2931
t 3352 3274 3497
t 1621 2482 2935
t 2615 977 3415
t 20 549 1134
t 5841 393 2374
t 4141 2180 4534
t 3127 121 4531
t 1561 1136 1695
t 1136 1561 2497
t 3591 3513 5425
t 97 747 1137
t 152 1138 5442
t 1138 152 1060
t 2531 2687 4649
t 1685 983 1295
t 1062 984 1140
t 833 4592 4904
t 1145 606 2175
t 2149 1142 194
t 311 1142 2617
t 1221 1143 675
t 3810 1299 1143
t 1503 1455 4848
t 1971 364 2444
t 2233 4353 4484
t 1146 1068 1707
t 834 1068 1146
t 3950 695 5435
t 3374 650 884
t 4779 2408 5635
t 1226 958 4489
t 1070 2696 5204
t 2289 575 2367
t 1149 575 1071
t 2673 1150 3331
t 2173 2251 4971
t 1151 876 1073
t 1151 1073 995
t 834 1146 5432
t 5276 1698 1152
t 4621 1224 670
t 358 1153 1614
t 1700 1679 3986
t 2848 1314 5854
t 999 921 1155
t 2159 375 5297
t 1835 686 1991
t 2303 1367 2381
t 5756 742 1001
t 1210 3129 4210
t 1548 1002 1647
t 5728 3416 846
t 604 760 1159
t 485 1159 1187
t 1160 366 2166
t 2018 997 4699
t 748 904 1161
t 1161 904 5765
t 3633 3346 5556
t 3398 3320 5710
t 3458 1787 3795
t 2551 1007 4575
t 695 773 4106
t 1613 1223 2097
t 3061 2187 1165
t 1005 4441 5455
t 932 1010 1501
t 5478 616 5823
t 1131 4295 4913
t 1254 1167 2103
t 2189 1877 4589
t 1993 1870 2378
t 1465 1284 3674
t 142 2389 2793
t 2685 2777 3276
t 2933 3077 3155
t 1821 1171 258
t 2195 1171 2273
t 89 1250 1406
t 4375 4300 4453
t 1009 1329 1641
t 931 853 1173
t 1736 1276 2955
t 940 1252 4971
t 309 317 2034
t 2996 1097 1175
t 4953 1401 3587
t 2415 2067 4445
t 1099 1177 1255
t 227 71 5787
t 3104 4430 5830
t 1256 866 2094
t 1100 768 3780
t 222 623 5834
t 1180 621 699
t 465 387 1414
t 1259 1119 5483
t 573 1181 5405
t 948 5860 5937
t 109 1104 1182
t 577 1123 3213
t 637 2823 3369
t 4426 1767 4660
t 2365 3576 4302
t 1743 1107 2133
t 2117 2039 2133
t 886 1042 1727
t 1038 968 4659
t 1187 682 1265
t 2825 645 4459
t 1773 1110 3592
t 3891 2280 4125
t 5675 1473 5752
t 295 1111 1189
t 1268 627 1112
t 1424 705 2920
t 832 1117 1191
t 25 2640 5819
t 1192 565 850
t 5125 4891 5515
t 312 1115 1193
t 1193 1115 936
t 3957 1194 4113
t 729 1186 1505
t 1144 4278 4434
t 5473 1195 5551
t 2239 1537 3110
t 292 214 1549
t 1280 1202 1821
t 885 3255 3645
t 95 887 2344
t 527 624 5476
t 1227 681 1305
t 1199 3604 3693
t 2214 1122 2292
t 1278 1652 4080
t 5707 577 1201
t 343 889 5707
t 1436 1275 2507
t 2117 1961 2195
t 1716 1439 4103
t 113 35 1203
t 1910 1832 2538
t 34 1213 4453
t 10 3714 4961
t 10 1361 3870
t 2482 1128 2638
t 2298 1206 1128
t 1757 2169 2224
t 1078 587 2014
t 3048 1168 3360
t 1282 1438 5779
t 1012 1209 3887
t 4355 1754 1012
t 5962 1547 1235
t 4132 143 4210
t 3004 1777 3312
t 2459 1546 610
t 619 978 5404
t 5326 619 5404
t 700 580 4767
t 2492 1960 4260
t 1036 256 5038
t 2228 2566 2722
t 666 955 1579
t 541 1215 1251
t 1069 1147 1303
t 3609 4701 5325
t 3432 2418 3510
t 2496 2418 1373
t 1296 1218 906
t 4104 1644 4961
t 2359 2437 4506
t 2827 2749 4674
t 4177 1558 1636
t 1871 1793 4276
t 2990 1221 675
t 1143 1221 3810
t 961 1222 4426
t 1429 1222 4200
t 1223 1613 4206
t 2712 2003 3024
t 756 1082 1926
t 3096 1550 4003
t 1225 1918 4935
t 1303 1225 1628
t 4489 958 5204
t 3433 1226 5848
t 1982 32 3604
t 1199 1277 5618
t 1744 1432 1018
t 5280 4968 5436
t 1656 995 1073
t 876 1032 1229
t 539 996 1230
t 1238 1074 2004
t 4075 841 5598
t 1848 1231 841
t 1076 4039 5365
t 1080 972 1704
t 3425 1788 930
t 4340 3024 5141
t 530 922 1858
t 2069 1913 4096
t 2103 1131 2728
t 3820 1157 4990
t 1002 1158 1236
t 5210 5027 5468
t 1549 1471 2357
t 411 170 1237
t 539 1230 2316
t 918 1074 1238
t 1189 1111 1345
t 4675 295 225
t 1162 1240 5400
t 550 706 3450
t 5018 4263 5174
t 4964 618 1943
t 1467 4109 4985
t 1242 1467 2081
t 4932 304 70
t 5306 5735 5966
t 1287 1012 2892
t 2382 814 4611
t 933 855 3353
t 4723 3159 5503
t 934 1755 2345
t 934 2345 2891
t 3184 3106 3469
t 142 2690 2924
t 1092 1482 3479
t 1103 1415 5483
t 5002 4453 1094
t 89 11 1250
t 931 1173 1329
t 1173 853 5868
t 2955 940 4971
t 392 3632 4423
t 3359 813 5273
t 3636 735 1800
t 1098 1020 2963
t 1791 1254 1020
t 2871 2715 4978
t 233 319 4198
t 1210 143 2271
t 944 866 4638
t 4508 1491 5777
t 3650 1179 3728
t 1989 621 5265
t 387 1258 1414
t 1103 873 1415
t 1119 1181 5483
t 1739 262 4399
t 1194 4269 4347
t 2823 1183 3369
t 1339 247 3057
t 4926 1262 5004
t 3108 103 3342
t 886 1037 1341
t 1263 1037 557
t 1342 1186 3723
t 262 1576 2519
t 485 1187 1265
t 5017 1343 682
t 1383 954 4462
t 993 837 1929
t 1189 1345 1473
t 1111 1239 1317
t 1268 1112 1190
t 1268 1190 627
t 2796 3109 4738
t 1923 1845 3732
t 290 1114 1270
t 5901 1270 1114
t 639 1349 5796
t 1271 639 1193
t 1108 1272 3879
t 1119 963 5405
t 1273 5472 5859
t 1496 21 5859
t 3110 1196 5355
t 416 338 5517
t 1197 3255 3333
t 1124 1280 1821
t 1252 940 1588
t 2902 1861 4073
t 1227 1277 4852
t 1461 1383 4462
t 1434 1574 1652
t 4002 1278 4080
t 1747 498 4539
t 30 5412 5934
t 4581 1436 5638
t 791 1509 1665
t 2184 1062 2765
t 4364 3666 4442
t 1438 2425 5779
t 3162 5470 5548
t 1556 1322 189
t 979 1057 4141
t 1247 1169 1909
t 3830 2532 5988
t 2458 1232 2948
t 3156 920 3238
t 1676 1756 4021
t 2269 1324 4986
t 1287 1599 2267
t 1024 1209 2267
t 2183 976 4600
t 65 3909 4143
t 431 530 3651
t 376 298 2548
t 1095 276 1446
t 5377 432 1034
t 2102 4572 4768
t 1369 1291 3985
t 1292 18 1214
t 1084 1006 2566
t 1371 1293 541
t 955 1215 1371
t 1614 1153 2330
t 3847 1274 4003
t 3510 1217 1295
t 2496 2730 3621
t 1530 1452 5039
t 1218 1374 5920
t 751 829 1687
t 4328 2927 220
t 5922 1688 3051
t 2312 2300 3397
t 1065 987 1299
t 1299 987 1143
t 5609 4751 5985
t 532 454 5578
t 64 4562 4977
t 2238 684 5898
t 990 841 3734
t 202 5130 5598
t 1147 1225 1303
t 1628 1381 1303
t 2680 1928 3969
t 3712 3634 5372
t 1277 1227 5618
t 1121 1305 4150
t 1306 2126 3408
t 3687 4413 4516
t 5036 1697 1931
t 2087 422 344
t 1082 756 1308
t 840 1308 1316
t 738 1491 2660
t 4900 3080 2927
t 1310 1051 583
t 3883 348 5365
t 4330 1300 4564
t 4751 1155 5985
t 2147 1156 1312
t 1390 688 5422
t 143 1210 4210
t 1157 1313 3129
t 2636 816 2848
t 1314 3104 5830
t 4385 2672 5485
t 3487 3062 5485
t 2394 2082 5276
t 840 1316 5122
t 225 303 1317
t 1317 303 1267
t 1240 4570 5710
t 5400 175 5900
t 3639 3093 4705
t 4082 3848 4316
t 617 2178 3114
t 1320 131 3582
t 5113 278 200
t 22 1243 1399
t 111 2033 4455
t 1322 111 189
t 4211 3353 5807
t 3275 1323 4373
t 1286 1324 1442
t 4986 2234 5298
t 1518 2481 3885
t 2767 2689 4220
t 1170 1248 2777
t 2964 1751 3042
t 2009 422 3195
t 1405 1327 1483
t 1172 1328 4453
t 4300 938 4453
t 1173 1251 1329
t 1215 955 1329
t 1510 1018 3372
t 341 1330 3501
t 1253 1331 3152
t 2075 83 5
t 2885 975 4062
t 4062 1332 4140
t 1169 2221 3106
t 3051 475 5922
t 221 429 5311
t 710 2249 4248
t 3806 3625 1908
t 37 3338 3806
t 2969 1336 478
t 387 465 3047
t 1353 1119 2585
t 184 106 1338
t 1261 1339 3057
t 1339 1261 1183
t 1195 4278 5199
t 649 716 1340
t 1037 1263 1341
t 1341 1263 947
t 2129 1264 5719
t 1727 1042 2055
t 485 1265 1343
t 26 1393 5826
t 1073 1578 1656
t 408 486 3981
t 1111 1317 1345
t 1345 1317 1267
t 1056 1017 3154
t 1346 1017 81
t 1113 1923 3732
t 831 51 5896
t 626 1504 5493
t 201 1348 4801
t 639 1271 1349
t 1349 1271 936
t 703 1350 1506
t 1350 703 391
t 598 1039 1737
t 333 875 1351
t 2512 3296 4815
t 4491 2308 4569
t 1041 1119 1353
t 4503 1353 1431
t 2672 1430 5485
t 706 550 4671
t 1227 1305 5618
t 1954 24 3292
t 1574 1044 1652
t 4469 2052 4547
t 1419 576 2136
t 94 342 1435
t 1046 1514 3760
t 963 1358 2032
t 906 750 1686
t 516 1140 1359
t 1048 2416 2503
t 151 1759 2113
t 4712 4634 4989
t 1205 1361 3194
t 1309 1519 2065
t 2713 353 3316
t 1363 1285 1856
t 1622 1855 2224
t 1208 2378 4099
t 1364 2144 2425
t 1246 1365 2345
t 3318 502 4433
t 242 857 1366
t 155 553 4276
t 1367 2170 2537
t 2158 4342 5033
t 744 1368 3778
t 1502 1290 1368
t 190 1369 2732
t 1291 1369 4378
t 1873 2029 5410
t 1873 902 4657
t 451 69 1839
t 1215 1293 1371
t 670 1224 5559
t 4003 338 5205
t 2933 3155 4914
t 2028 1794 5226
t 1218 1296 1374
t 1452 1374 1296
t 2097 1145 2175
t 4743 4587 4821
t 2149 1052 5536
t 3704 4643 5678
t 1377 3966 5742
t 2600 4940 5096
t 1780 1234 4798
t 4985 3659 1467
t 53 1854 3192
t 1609 1067 4197
t 2018 1770 2174
t 2010 763 1380
t 1381 1069 1303
t 4081 1606 835
t 2084 2836 4918
t 2982 3826 5693
t 4078 4000 4234
t 56 3772 3803
t 1580 1354 3564
t 3633 601 3999
t 1894 1738 1385
t 1541 1463 1972
t 3114 131 1320
t 3336 3036 843
t 2623 1403 3440
t 1559 1403 1567
t 505 1934 2168
t 4403 271 114
t 2315 1077 1155
t 2315 1155 4751
t 4720 1312 1156
t 1702 842 2303
t 5068 2495 5387
t 1600 118 2884
t 2484 1178 4092
t 660 426 5959
t 5595 2517 5672
t 5283 2230 5749
t 3847 1550 5246
t 1308 210 2542
t 2437 907 1219
t 5479 1083 2359
t 1318 1396 4570
t 2569 537 5088
t 3223 2989 4471
t 2599 2600 4497
t 54 1086 2334
t 1769 141 1398
t 1243 1321 1399
t 200 1399 5735
t 2033 1322 4845
t 1556 189 1712
t 802 724 2789
t 3003 855 3159
t 7 3232 4090
t 1678 740 3475
t 1679 1387 2089
t 1481 1403 1559
t 1307 1717 3153
t 344 266 2934
t 2934 1483 3012
t 1094 1328 1406
t 1406 1328 1172
t 1017 1056 5945
t 4363 147 5865
t 2758 1812 4726
t 5951 394 1252
t 1947 634 4601
t 4251 2379 5235
t 2112 1878 3359
t 239 3230 4017
t 1333 1247 1411
t 2771 2849 3493
t 1334 944 4638
t 2561 1334 2639
t 1413 1257 5805
t 4922 3468 5234
t 478 1336 1414
t 1414 1336 465
t 3567 2663 1415
t 1119 1259 2585
t 1661 1264 1739
t 2866 2656 4113
t 1183 1261 3447
t 2901 1417 2979
t 1418 333 1351
t 1262 493 5082
t 1435 1731 5085
t 4704 810 732
t 1272 339 2987
t 1420 339 839
t 5794 3100 723
t 92 1421 2563
t 1344 1422 1578
t 1500 1422 1344
t 1345 1423 1473
t 1423 1345 1267
t 722 644 1502
t 1368 783 1502
t 1425 4590 5947
t 4590 1191 5947
t 3661 3610 4479
t 1426 4312 5771
t 1014 1115 1427
t 1428 391 5615
t 1427 1115 5615
t 5563 1315 5794
t 5121 1893 801
t 2200 1892 4815
t 2750 2672 4385
t 1493 1337 1415
t 102 180 2429
t 1018 1432 3579
t 2278 1658 2356
t 1433 575 1149
t 2367 1433 5008
t 1356 1434 1652
t 3689 2121 4079
t 1435 342 1731
t 1980 2058 3456
t 1436 1038 4659
t 1197 1275 3255
t 1359 1140 1437
t 1827 1437 2028
t 3396 2581 5779
t 3466 1603 4764
t 3635 3557 4493
t 983 2231 3432
t 1699 1518 2766
t 1440 1362 1309
t 1700 2688 2844
t 743 452 2012
t 4020 1130 4098
t 2182 1516 3506
t 1209 1287 2267
t 478 1677 2033
t 164 788 1444
t 5679 2192 4454
t 3518 1362 3703
t 3729 2323 3807
t 1953 1368 3139
t 1368 1290 2905
t 3708 1402 3787
t 5185 4717 5621
t 4308 252 174
t 1639 1448 1717
t 955 1371 1579
t 1449 1371 541
t 4828 2230 5218
t 3609 5169 5247
t 2730 1139 3621
t 905 827 3932
t 1452 3364 5039
t 1374 3442 5920
t 3894 1453 4050
t 2721 2253 4119
t 1844 1376 5614
t 1454 2149 5536
t 4356 1340 4972
t 1106 4972 5238
t 3815 4049 4127
t 4186 2236 4264
t 1145 1223 3972
t 773 1152 4106
t 670 1153 1458
t 1458 1153 358
t 136 448 1693
t 2132 2049 52
t 1188 2202 3891
t 1772 1616 2084
t 3803 1383 4162
t 291 4318 4708
t 2940 2706 5608
t 3556 1462 3642
t 3279 1385 1738
t 3454 1894 3532
t 1457 1707 3816
t 4284 3551 4596
t 3050 2220 3469
t 2248 3004 3312
t 2614 1129 3805
t 1466 1129 973
t 2625 1242 3582
t 1554 1467 1242
t 688 1390 1468
t 842 608 2303
t 5075 2650 5731
t 3750 1912 3984
t 816 582 3104
t 1569 1335 1938
t 3334 1737 3490
t 1627 1351 875
t 5091 1550 5866
t 2854 2542 5091
t 1813 1189 5675
t 1423 217 1473
t 3634 3765 4233
t 747 97 5358
t 1553 618 4574
t 1944 443 3872
t 1398 1476 3503
t 2159 921 3953
t 2789 724 5503
t 381 459 5977
t 1400 1478 3593
t 1478 3125 3593
t 785 707 1479
t 3783 1479 707
t 1447 1402 4920
t 1090 2613 3552
t 3628 3859 3937
t 5536 631 5614
t 1482 2933 4914
t 1638 1439 1716
t 1405 1483 3351
t 2428 2350 3507
t 902 980 2419
t 1057 1135 4141
t 1368 1446 3139
t 276 956 1485
t 1460 2124 3528
t 3798 1540 1384
t 2145 621 5313
t 3587 1176 3665
t 1410 5336 5414
t 239 231 1488
t 1519 1325 2065
t 3235 1013 4610
t 1781 4248 5028
t 4794 1781 5028
t 1491 1257 1413
t 738 3703 3862
t 5424 4338 5648
t 4456 5424 5956
t 2429 2351 3411
t 1259 1337 2585
t 2213 1979 2831
t 1979 1667 4691
t 1339 1183 1495
t 1495 1183 2823
t 1496 3412 5936
t 526 1159 5095
t 730 1981 2371
t 1809 186 1824
t 795 717 4243
t 106 184 2909
t 1889 1811 1733
t 177 99 1811
t 486 1500 3981
t 1500 486 1422
t 1501 1010 5991
t 4441 1501 5760
t 783 1424 1502
t 644 1290 1502
t 1503 1066 1455
t 2874 1106 2952
t 2655 1348 4635
t 2128 4334 5493
t 1186 1342 1505
t 1661 1583 5642
t 625 547 4379
t 1585 1117 5472
t 1117 872 5472
t 1814 1462 1228
t 994 1820 3097
t 1509 791 1025
t 803 725 1509
t 2356 1744 2877
t 3579 1330 3657
t 1654 1576 2285
t 2057 1511 4535
t 3677 1574 3755
t 1590 1512 1652
t 421 499 1746
t 1513 499 420
t 2032 1358 4425
t 4425 1358 4503
t 1515 1359 1437
t 1359 1515 1671
t 1676 1442 2338
t 1516 1442 1324
t 1404 1482 3231
t 3155 2777 3713
t 2766 1518 3885
t 1362 1440 1699
t 1519 1309 3262
t 3362 3262 3206
t 3786 1364 3864
t 4908 73 5220
t 1102 1443 1677
t 4455 1955 1244
t 976 1288 4444
t 701 779 1522
t 2610 2770 2844
t 2635 431 3651
t 1914 1680 4753
t 1407 1056 1524
t 463 5220 5497
t 4764 1525 1992
t 2072 1916 3979
t 568 2243 5282
t 1449 541 1605
t 1657 1449 1527
t 1528 1606 3252
t 2720 1216 3252
t 1529 1685 3698
t 1685 1529 3588
t 1374 1452 1530
t 1608 1530 5039
t 116 4119 5523
t 3660 4128 4339
t 5263 2156 5310
t 194 2795 4608
t 3342 103 4926
t 988 1659 2911
t 1456 1534 3815
t 3392 3317 3473
t 2019 1379 3738
t 926 762 2004
t 1380 2018 4699
t 3919 152 5442
t 1471 1627 2357
t 1537 1471 1196
t 4515 2758 4726
t 2176 2162 4294
t 1032 525 1539
t 1539 525 4618
t 3945 3564 4725
t 601 679 1540
t 5114 3585 5192
t 45 357 3357
t 3336 1386 4496
t 1004 851 5510
t 1387 1679 2637
t 1523 2637 3390
t 1310 1544 4039
t 270 427 1544
t 4018 2401 4807
t 2323 1545 2401
t 1702 2303 4720
t 1312 610 2147
t 1547 40 1235
t 662 3196 3675
t 3674 2532 3784
t 1626 1647 1725
t 1627 875 2357
t 5251 4229 1549
t 1472 1550 5091
t 3096 5530 5558
t 997 1160 1932
t 1932 1160 2166
t 1711 1477 2931
t 1552 1137 747
t 3717 2022 5641
t 4730 365 1008
t 696 4160 4341
t 5063 1233 4031
t 1137 1552 1555
t 459 2647 5977
t 1478 1556 1634
t 1400 1322 1556
t 3315 4139 4601
t 395 3315 4601
t 1364 1520 3942
t 1792 2895 4374
t 1403 1481 2872
t 3158 3027 3496
t 1482 1517 3231
t 2607 1439 3791
t 4775 1136 2497
t 486 408 1734
t 190 1484 1562
t 2966 43 3044
t 1485 1563 3139
t 4987 956 5143
t 487 409 4414
t 3657 419 107
t 3821 3743 1176
t 621 1180 5313
t 941 4676 4754
t 4095 161 4754
t 3013 1567 1597
t 2403 1387 1543
t 5233 533 5776
t 857 242 2114
t 1470 1569 1938
t 582 1860 3104
t 388 1016 1570
t 5260 5182 5346
t 2507 1197 3333
t 885 1571 3255
t 5084 4928 5568
t 576 1419 2605
t 3291 1183 3447
t 246 324 3150
t 1200 1044 1662
t 3989 79 3209
t 4555 3619 5327
t 2136 2988 4710
t 4850 1264 1416
t 262 2519 2527
t 5936 1109 5943
t 1499 1577 1655
t 1578 1073 1229
t 1344 1578 1617
t 1579 1371 1657
t 69 451 1579
t 1580 1822 3410
t 1822 1580 2200
t 988 1533 1659
t 4044 1039 4122
t 3973 1660 4011
t 1697 266 4256
t 1264 1661 5642
t 2744 312 4860
t 1584 1044 1574
t 1662 2208 3599
t 1507 1585 5472
t 181 1585 3811
t 4893 862 784
t 3330 2204 1814
t 1202 1280 2273
t 1275 1197 2507
t 1408 2680 3969
t 1588 940 3345
t 184 340 4009
t 5489 2320 5989
t 1886 1512 2526
t 1824 186 2370
t 264 1513 1591
t 1591 1513 420
t 1592 1116 1514
t 1431 180 1592
t 1671 1515 1905
t 1749 1593 1827
t 1594 4572 5196
t 1594 1283 814
t 4836 4181 5460
t 1673 1985 2699
t 3784 1002 1548
t 2870 2380 3908
t 1987 1559 3013
t 2403 1543 4744
t 1208 1636 3864
t 2181 975 5075
t 1443 1521 1677
t 4511 2616 856
t 1711 1132 3263
t 2068 506 5057
t 1601 1465 1596
t 1936 1211 3004
t 4441 1087 5455
t 5455 2187 1602
t 5220 1681 5341
t 4168 3466 5995
t 4230 3064 4814
t 2830 917 5813
t 2230 4656 5749
t 1527 1605 1657
t 2152 1528 3252
t 494 835 5049
t 1529 1451 3588
t 3621 1139 3698
t 1374 1530 3442
t 1842 1764 2138
t 521 1067 1609
t 1067 2565 4197
t 163 1220 2227
t 2000 1681 2078
t 1611 754 1455
t 1611 1455 1066
t 3737 1768 3893
t 1768 1300 3893
t 2487 1613 4284
t 3972 1223 4206
t 2252 1294 1372
t 2706 2940 3322
t 1615 448 5095
t 2054 1459 2288
t 2552 2368 5428
t 3762 80 5616
t 1032 1539 1617
t 1344 1617 4059
t 3033 2955 3111
t 2126 1618 3408
t 1307 1619 1838
t 1717 1307 1838
t 1535 1379 5975
t 2019 1941 3960
t 1757 1621 2169
t 1757 972 2482
t 587 1207 2014
t 2014 1207 2557
t 3239 3470 3785
t 50 284 3161
t 1624 298 1289
t 2225 1780 4798
t 143 1412 2271
t 2250 1625 4638
t 243 2870 3908
t 1647 1626 1548
t 1471 1537 1627
t 1039 1351 1737
t 1628 3174 4081
t 3925 1381 4081
t 2004 762 5744
t 762 1075 4309
t 212 1630 4726
t 1812 212 4726
t 2022 1475 4574
t 1241 1709 3458
t 4361 3875 4517
t 1077 2315 4595
t 254 332 3746
t 3746 332 4207
t 1828 814 5801
t 1478 1634 3125
t 2181 1332 4062
t 4173 712 4835
t 4099 1792 4177
t 3943 1988 2144
t 1753 1675 1831
t 66 65 1637
t 1439 1638 4209
t 1685 1061 3465
t 1795 917 1448
t 3153 1717 3479
t 268 1640 1718
t 1172 938 1640
t 1009 1641 5143
t 955 120 1641
t 1382 1460 3528
t 1460 1616 2124
t 1097 2996 3974
t 3308 2034 317
t 1644 4104 4400
t 5649 5430 4322
t 2936 1645 3092
t 2872 1559 2950
t 4054 4874 5930
t 1646 1568 689
t 1002 1236 1647
t 243 1626 1725
t 815 5767 5844
t 737 1648 1726
t 886 1120 1649
t 936 483 1649
t 1728 2215 5255
t 808 4538 5249
t 1651 187 3525
t 1573 1651 3525
t 1824 1278 4314
t 1512 1356 1652
t 2832 1575 3378
t 2136 576 5952
t 1576 1416 2285
t 1260 1823 5568
t 1499 1655 2123
t 1577 1109 1655
t 1578 1422 1656
t 995 1656 1734
t 69 1579 1657
t 1371 1449 1657
t 1228 1508 1814
t 784 2329 3136
t 1533 1581 1659
t 1039 598 1659
t 5337 1660 548
t 4011 2700 470
t 1727 1583 4087
t 1342 1264 5642
t 1044 1584 1662
t 235 313 2744
t 2079 2001 207
t 3264 2079 4848
t 1150 1306 1664
t 1252 394 4971
t 1665 2273 3177
t 1509 725 1665
t 1642 1486 2280
t 679 601 3814
t 1667 2213 5912
t 1667 613 4691
t 1201 1747 5707
t 4626 4548 4695
t 1669 499 1513
t 655 265 4929
t 1514 1116 3760
t 1116 492 2445
t 1593 1671 1905
t 204 126 1671
t 1127 4182 4556
t 4689 3203 267
t 1326 2373 2699
t 1248 1673 2777
t 2298 1080 3547
t 5651 660 5959
t 2638 1831 2935
t 2545 1675 3637
t 3709 1442 4021
t 2892 1012 4511
t 1677 1521 1599
t 478 2033 4845
t 1678 2613 2691
t 1678 2691 4452
t 3651 1055 1523
t 1543 1387 2637
t 1914 147 2827
t 989 1836 4661
t 1520 2000 3942
t 1681 1520 1525
t 1526 1604 3064
t 1682 1526 2830
t 697 23 4994
t 1683 4441 5760
t 2283 1384 2862
t 2550 2308 4491
t 1451 1529 3698
t 3387 2231 3465
t 204 1749 1983
t 5970 3364 1452
t 3968 1687 4748
t 361 4427 5733
t 3482 2780 5845
t 272 1298 3397
t 2473 1815 4512
t 4278 754 4434
t 63 1612 3726
t 1690 3804 5600
t 1457 3816 4206
t 1068 1691 1707
t 592 1692 5520
t 592 514 1692
t 448 1615 1693
t 1459 58 1693
t 1666 1486 5037
t 2942 1486 4840
t 564 1561 1695
t 1786 314 5321
t 2126 1306 4413
t 4413 1696 4516
t 4958 3153 1697
t 1483 266 3351
t 2487 1464 4206
t 1788 1164 5141
t 1440 1518 1699
t 2302 1699 2766
t 2637 1679 3390
t 2714 2848 3940
t 5818 3640 5963
t 128 1857 3103
t 2147 1991 4954
t 686 842 1702
t 1703 1412 1625
t 4912 1703 5680
t 426 1704 1782
t 1704 426 660
t 292 1549 3097
t 2008 1705 2086
t 1706 757 1862
t 757 1684 1862
t 2082 1707 1457
t 1146 2394 5432
t 2836 2084 4359
t 3982 236 5149
t 1631 1709 5641
t 1865 150 384
t 1847 453 5219
t 1632 1710 4889
t 2647 2853 5010
t 4645 1711 5697
t 1790 1634 1868
t 189 814 1712
t 1713 630 3041
t 708 864 3041
t 1714 1402 1480
t 2222 1714 2300
t 1522 1288 1715
t 4377 3079 1715
t 1638 1716 2609
t 2529 2262 4758
t 1639 1717 1760
t 5260 1570 5657
t 89 346 2896
t 1034 1563 5377
t 1641 42 5143
t 1486 1666 1720
t 1720 3410 3450
t 2457 712 5547
t 1643 1721 3783
t 1722 113 1203
t 359 1841 3386
t 4561 1723 709
t 1675 1753 3637
t 2093 1568 2172
t 1568 1646 1802
t 2870 243 4169
